mean_velocity,std_velocity,mean_acceleration,std_acceleration,movement_density
1213.7630002210078,2382.6796064656364,2966.7599665726375,140529.0457058888,7.733333333333333
1044.6556500965453,2288.3505601082643,1434.3834815576276,187157.40015831834,14.316666666666666
1132.5648108358607,2715.696012609466,2070.9492713140744,190206.06266494674,28.983333333333334
1118.1430048775117,2518.571130318062,2180.179855956864,168659.63941211384,18.55
1557.4990307276717,3200.6926698767757,4568.217153366886,246239.88274091037,11.366666666666667
1638.661238138599,3191.1956943146197,3709.553980866548,242044.45292922837,13.566666666666666
1859.0698912632324,3358.2465117479,2094.376852713202,226338.7987756611,4.183333333333334
939.6528560943622,1797.7382741650347,160.3401479458689,157377.93140708574,11.866666666666667
1790.7224155264269,3319.3387499843416,3797.3354160477775,237459.8969601574,15.666666666666666
838.4174294446898,1601.0687153210542,1206.4380564262324,128224.50062707497,23.45
814.6539540614355,1535.4106599476413,545.8360686446886,140052.34608096947,26.5
882.8366931279138,1721.4972465277742,879.7161389908606,124860.09284455761,25.433333333333334
1430.027604001017,2804.74293271643,2832.533160456346,238359.26798531902,17.083333333333332
938.0849437848648,1694.9085984184212,1294.0823134554412,140670.82037899856,5.666666666666667
2263.967553037714,3687.0279767988027,-6661.932159029204,134778.2810886875,1.4166666666666667
1730.5710594144223,2909.629581205617,2190.884983281064,249221.80178491224,13.85
896.736452590746,1605.916794475496,2352.331378477807,124697.06621596351,9.533333333333333
2150.7707069857547,3674.134020441443,2365.9571222672853,301275.86104011064,9.283333333333333
1398.2282484294994,3095.15763717221,4663.911031754595,247303.19836520462,25.833333333333332
1487.5991253456277,3164.320099085316,1302.0415948379332,209243.05870950184,18.916666666666668
1367.4429220792163,2779.140375573572,3509.841721807422,205653.41349285556,25.316666666666666
1348.2280303627308,2707.745814052008,388.954702158961,193116.10688731328,12.283333333333333
1804.238426424396,3473.8267836298824,2080.428991260085,251262.5022988829,16.433333333333334
1557.2205742943802,3055.0348657722207,-1398.3195430492149,192470.7545119166,7.35
1132.7206154245773,2292.45639787781,3215.3332868670163,191426.2232909118,34.3
1092.7822475541082,1865.779159032641,890.149131351109,163085.61498412324,8.616666666666667
1920.767458515012,3640.6605956251155,2789.4754878052354,247975.76770678285,24.416666666666668
1657.53884637417,3099.5265350858676,1221.446699389124,245613.37585048837,11.166666666666666
1094.3333934839209,2121.7419529433164,1032.7761053259005,152163.95350734424,23.05
1134.2594903509544,2629.0904709411634,1200.6645092042995,198382.8073919046,31.15
1048.713059123881,2101.0154378574753,822.0079088113466,132189.151172016,18.766666666666666
1102.3310012609666,2114.0936965588326,1859.1809739755618,146501.5791030804,18.766666666666666
1615.0796455096668,2777.7960112989704,4600.573740768556,245172.29800472126,5.116666666666666
1270.3749426452034,2451.514527344285,3425.7903689296463,217033.66225514305,20.083333333333332
950.2857668253592,2228.9410254226896,2568.464843664119,159346.0409261565,16.883333333333333
1108.0000771417667,2366.5998221874315,1785.832199402804,176921.83964590018,28.616666666666667
1106.9387999926453,2409.345569851146,2577.635957782237,249366.6290053944,14.833333333333334
449.637054057771,635.8811708833517,-4274.852511905687,50142.24169322178,1.2166666666666666
1003.086073567153,1868.7621854934716,809.2077041500264,153463.22823653952,14.45
1356.3314991292768,2605.8319266054186,1200.3729988644486,177692.50748232208,13.85
1177.5355181949378,2367.1768014484405,-846.4997110170176,169052.31666860933,11.85
1376.6615195343118,2967.0970575945603,2091.3837291463474,187399.16182298382,17.05
